"No.","Channel Name","Receive Frequency","Transmit Frequency","Channel Type","Transmit Power","Band Width","CTCSS/DCS Decode","CTCSS/DCS Encode","Contact","Contact Call Type","Contact TG/DMR ID","Radio ID","Busy Lock/TX Permit","Squelch Mode","Optional Signal","DTMF ID","2Tone ID","5Tone ID","PTT ID","Color Code","Slot","Scan List","Receive Group List","PTT Prohibit","Reverse","Simplex TDMA","Slot Suit","AES Digital Encryption","Digital Encryption","Call Confirmation","Talk Around(Simplex)","Work Alone","Custom CTCSS","2TONE Decode","Ranging","Through Mode","APRS RX","Analog APRS PTT Mode","Digital APRS PTT Mode","APRS Report Type","Digital APRS Report Channel","Correct Frequency[Hz]","SMS Confirmation","Exclude channel from roaming","DMR MODE","DataACK Disable","R5toneBot","R5ToneEot","Auto Scan","Ana Aprs Mute","Send Talker Alias","AnaAprsTxPath"
"1895","SW2J-4249","439.30000","431.70000","D-Digital","High","12.5K","Off","Off","4249","Group Call","4249","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR2","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1896","SW2J-5000","439.30000","431.70000","D-Digital","High","12.5K","Off","Off","5000","Group Call","5000","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR2","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1897","SW2J-4000","439.30000","431.70000","D-Digital","High","12.5K","Off","Off","4000","Group Call","4000","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR2","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1898","SW2J-280","439.30000","431.70000","D-Digital","High","12.5K","Off","Off","280","Group Call","280","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1899","SW2J-400","439.30000","431.70000","D-Digital","High","12.5K","Off","Off","400","Group Call","400","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1900","Channel 1","440.00000","440.00000","D-Digital","High","12.5K","Off","Off","202","Group Call","202","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0","0","0"
"1920","SV4T-202","438.78750","431.18750","D-Digital","High","12.5K","Off","Off","202","Group Call","202","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1921","SV4T-9","438.78750","431.18750","D-Digital","High","12.5K","Off","Off","9","Group Call","9","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR4","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1922","SV4T-8","438.78750","431.18750","D-Digital","High","12.5K","Off","Off","8","Group Call","8","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR4","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1923","SV4T-8004","438.78750","431.18750","D-Digital","High","12.5K","Off","Off","8004","Group Call","8004","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR4","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1924","SV4T-9990","438.78750","431.18750","D-Digital","High","12.5K","Off","Off","9990","Group Call","9990","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR4","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1925","SV4T-4241","438.78750","431.18750","D-Digital","High","12.5K","Off","Off","4241","Group Call","4241","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR4","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1926","SV4T-4242","438.78750","431.18750","D-Digital","High","12.5K","Off","Off","4242","Group Call","4242","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR4","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1927","SV4T-4243","438.78750","431.18750","D-Digital","High","12.5K","Off","Off","4243","Group Call","4243","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR4","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1928","SV4T-4244","438.78750","431.18750","D-Digital","High","12.5K","Off","Off","4244","Group Call","4244","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR4","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1929","SV4T-4245","438.78750","431.18750","D-Digital","High","12.5K","Off","Off","4245","Group Call","4245","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR4","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1930","SV4T-4246","438.78750","431.18750","D-Digital","High","12.5K","Off","Off","4246","Group Call","4246","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR4","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1931","SV4T-4247","438.78750","431.18750","D-Digital","High","12.5K","Off","Off","4247","Group Call","4247","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR4","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1932","SV4T-4148","438.78750","431.18750","D-Digital","High","12.5K","Off","Off","4148","Group Call","4148","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR4","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1933","SV4T-4248","438.78750","431.18750","D-Digital","High","12.5K","Off","Off","4248","Group Call","4248","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR4","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1934","SV4T-4048","438.78750","431.18750","D-Digital","High","12.5K","Off","Off","4048","Group Call","4048","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR4","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
"1935","SV4T-4249","438.78750","431.18750","D-Digital","High","12.5K","Off","Off","4249","Group Call","4249","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","RXGLR4","Off","Off","Off","Off","Normal Encryption","Off","On","Off","Off","251.1","1","Off","Off","Off","Off","On","Digital","1","0","Off","0","1","0","0","0","0","0","1","0"
